BUILDING_NUMBER,BUILDING_NAME_LONG,START_DATE_USE_YEAR,BUILDING_GROUP_LEVEL1,GJ,LOG_GJ
N51,Building N51,2010,Non-CUP,8421.067428641616,3.925367144823492
N51,Building N51,2011,Non-CUP,6668.0721004661345,3.82400028711657
N51,Building N51,2012,Non-CUP,5553.001179373161,3.744527765710132
N51,Building N51,2013,Non-CUP,6192.483916606785,3.791864887290496
N51,Building N51,2014,Non-CUP,6541.421103001329,3.815672107673953
N51,Building N51,2015,Non-CUP,5793.515766573848,3.7629421931988913
N51,Building N51,2016,Non-CUP,6768.305250646706,3.830479937158921
N51,Building N51,2017,Non-CUP,6067.851811333559,3.783034965933747
N51,Building N51,2018,Non-CUP,6901.606429722778,3.8389501896304705
N51,Building N51,2019,Non-CUP,7142.263922128234,3.85383589427544
N51,Building N51,2020,Non-CUP,6546.888461499157,3.8160349419655177
N51,Building N51,2021,Non-CUP,5241.748190853724,3.7194761539723817
N51,Building N51,2022,Non-CUP,7174.727862759965,3.8558054329400977
N51,Building N51,2023,Non-CUP,6132.373010359719,3.7876285635688327
N51,Building N51,2024,Non-CUP,6663.990803104641,3.823734389034436
N52,Building N52,2009,Non-CUP,2831.788471438016,3.452060809357338
N52,Building N52,2010,Non-CUP,8797.151447884673,3.944342068657658
N52,Building N52,2011,Non-CUP,12864.827503526558,4.109403967400715
N52,Building N52,2012,Non-CUP,12360.27522591593,4.092028141284009
N52,Building N52,2013,Non-CUP,13783.971992653993,4.139374382007573
N52,Building N52,2014,Non-CUP,14559.2999767404,4.163140494238872
N52,Building N52,2015,Non-CUP,12896.23508974555,4.110462941431289
N52,Building N52,2016,Non-CUP,15065.466502462206,4.177982584154637
N52,Building N52,2017,Non-CUP,13508.31621669921,4.1306012184987715
N52,Building N52,2018,Non-CUP,15362.1818426627,4.18645290156372
N52,Building N52,2019,Non-CUP,16580.056409806955,4.219586003803291
N52,Building N52,2020,Non-CUP,14571.55776753374,4.163505982358913
N52,Building N52,2021,Non-CUP,11667.317299441806,4.0669710089173385
N52,Building N52,2022,Non-CUP,15969.229971505312,4.203283975174877
N52,Building N52,2023,Non-CUP,13649.323167634995,4.135111116442773
N52,Building N52,2024,Non-CUP,14832.792148324565,4.17122291100617
N57,Building N57,2009,Non-CUP,2138.601259171518,3.330129818192696
N57,Building N57,2010,Non-CUP,1645.340026155949,3.216255662908046
N57,Building N57,2011,Non-CUP,826.2209290927959,2.917096191940966
N57,Building N57,2012,Non-CUP,737.5398706165712,2.8677855027800003
N57,Building N57,2013,Non-CUP,1247.0246709345877,3.095875045575389
N57,Building N57,2014,Non-CUP,2560.6999208566513,3.40835868805382
N57,Building N57,2015,Non-CUP,2430.195168366063,3.385641153080116
N57,Building N57,2016,Non-CUP,2225.8942210956375,3.34750452195466
N57,Building N57,2017,Non-CUP,2281.8042144822175,3.35827837793594
N57,Building N57,2018,Non-CUP,2506.88024849574,3.39913358858141
N57,Building N57,2019,Non-CUP,2581.779055768017,3.411919073342304
N57,Building N57,2020,Non-CUP,2245.5953141160476,3.351331493384992
N57,Building N57,2021,Non-CUP,2042.502729379501,3.310162645548965
N57,Building N57,2022,Non-CUP,2484.1189842348717,3.3951723938230103
N57,Building N57,2023,Non-CUP,2098.254108771456,3.321858082215275
N57,Building N57,2024,Non-CUP,2196.24178776304,3.3416801505826395
N9,Superconducting Generator Test Facility,2009,Non-CUP,637.9518174334876,2.804787879014333
N9,Superconducting Generator Test Facility,2010,Non-CUP,588.3324078709505,2.7696227718480504
N9,Superconducting Generator Test Facility,2011,Non-CUP,442.6465612052413,2.646057094658907
N9,Superconducting Generator Test Facility,2012,Non-CUP,330.1131605637001,2.5186628386176837
N9,Superconducting Generator Test Facility,2013,Non-CUP,545.764355411136,2.7370051679154828
N9,Superconducting Generator Test Facility,2014,Non-CUP,667.6852863971002,2.824571805907055
N9,Superconducting Generator Test Facility,2015,Non-CUP,722.648322782656,2.858926999047911
N9,Superconducting Generator Test Facility,2016,Non-CUP,547.969371494955,2.73875628446526
N9,Superconducting Generator Test Facility,2017,Non-CUP,823.6566151108317,2.9157461907691795
N9,Superconducting Generator Test Facility,2018,Non-CUP,746.4331526415696,2.8729909202474837
N9,Superconducting Generator Test Facility,2019,Non-CUP,677.1822619050665,2.830705573687279
N9,Superconducting Generator Test Facility,2020,Non-CUP,644.4951000474894,2.809219619857884
N9,Superconducting Generator Test Facility,2021,Non-CUP,731.3677463954573,2.8641358038672986
N9,Superconducting Generator Test Facility,2022,Non-CUP,1026.096290878759,3.0111881177300583
N9,Superconducting Generator Test Facility,2023,Non-CUP,885.204793134721,2.9470437568439287
N9,Superconducting Generator Test Facility,2024,Non-CUP,850.2477572877801,2.9295454950607125
NW10,Edgerton House,2009,Non-CUP,11984.46296057332,4.078618577503153
NW10,Edgerton House,2010,Non-CUP,12626.392110669243,4.101279272149242
NW10,Edgerton House,2011,Non-CUP,12581.006773169796,4.0997153961599
NW10,Edgerton House,2012,Non-CUP,12581.839212235443,4.099744130881964
NW10,Edgerton House,2013,Non-CUP,11367.44941859972,4.055663030414256
NW10,Edgerton House,2014,Non-CUP,11689.155318090126,4.067783129301581
NW10,Edgerton House,2015,Non-CUP,11998.415567762762,4.079123899746854
NW10,Edgerton House,2016,Non-CUP,11647.366328365451,4.066227734944565
NW10,Edgerton House,2017,Non-CUP,11666.277318229791,4.066932295799248
NW10,Edgerton House,2018,Non-CUP,13736.494782205016,4.137875925521481
NW10,Edgerton House,2019,Non-CUP,13127.25290822922,4.118173852394058
NW10,Edgerton House,2020,Non-CUP,12266.453688117814,4.08871902350183
NW10,Edgerton House,2021,Non-CUP,11250.21640250128,4.051160876359228
NW10,Edgerton House,2022,Non-CUP,13953.359085544062,4.144678770814254
NW10,Edgerton House,2023,Non-CUP,13917.864854436128,4.143572615083439
NW10,Edgerton House,2024,Non-CUP,13603.502540515205,4.133650742059614
NW12_NW12A,Nuclear Reactor Laboratory,2009,Non-CUP,17487.999429003004,4.24274013042557
NW12_NW12A,Nuclear Reactor Laboratory,2010,Non-CUP,16106.243213927626,4.206994252912945
NW12_NW12A,Nuclear Reactor Laboratory,2011,Non-CUP,13535.264612968029,4.131466750599951
NW12_NW12A,Nuclear Reactor Laboratory,2012,Non-CUP,13108.143399056147,4.11754118378435
NW12_NW12A,Nuclear Reactor Laboratory,2013,Non-CUP,15557.357603446027,4.191935834575637
NW12_NW12A,Nuclear Reactor Laboratory,2014,Non-CUP,19394.02825755655,4.287668024051898
NW12_NW12A,Nuclear Reactor Laboratory,2015,Non-CUP,15248.417035695948,4.1832247611683835
NW12_NW12A,Nuclear Reactor Laboratory,2016,Non-CUP,18651.50738177865,4.270713936473615
NW12_NW12A,Nuclear Reactor Laboratory,2017,Non-CUP,20669.674382832105,4.315333635076582
NW12_NW12A,Nuclear Reactor Laboratory,2018,Non-CUP,25316.55546850684,4.403404615927335
NW12_NW12A,Nuclear Reactor Laboratory,2019,Non-CUP,17697.16997536552,4.247903822161274
NW12_NW12A,Nuclear Reactor Laboratory,2020,Non-CUP,18827.28114236573,4.274787607848719
NW12_NW12A,Nuclear Reactor Laboratory,2021,Non-CUP,7963.422832836617,3.901099776016652
NW12_NW12A,Nuclear Reactor Laboratory,2022,Non-CUP,7190.111527869298,3.856735626900624
NW12_NW12A,Nuclear Reactor Laboratory,2023,Non-CUP,5431.460792261509,3.73491664887022
NW13,Building NW13,2009,Non-CUP,25197.5570274546,4.401358436776536
NW13,Building NW13,2010,Non-CUP,26915.213272595,4.429997825457454
NW13,Building NW13,2011,Non-CUP,21907.158568283005,4.3405860517670005
NW13,Building NW13,2012,Non-CUP,20532.2435463502,4.312436407069763
NW13,Building NW13,2013,Non-CUP,21898.49539919306,4.340414276380042
NW13,Building NW13,2014,Non-CUP,17161.456372754874,4.234554140611322
NW13,Building NW13,2015,Non-CUP,14395.157856621036,4.158216431692986
NW13,Building NW13,2016,Non-CUP,20710.00378719277,4.316180178311935
NW13,Building NW13,2017,Non-CUP,18683.361176437946,4.2714550094244075
NW13,Building NW13,2018,Non-CUP,26036.43404030145,4.415581502835148
NW13,Building NW13,2019,Non-CUP,16950.57394066969,4.229184407851538
NW13,Building NW13,2020,Non-CUP,21718.674355740703,4.336833313662824
NW13,Building NW13,2021,Non-CUP,8203.635779569793,3.914006370560986
NW13,Building NW13,2022,Non-CUP,9377.458654671902,3.9720851580173826
NW13,Building NW13,2023,Non-CUP,30599.098031054546,4.485708624981281
NW13,Building NW13,2024,Non-CUP,25844.927700089243,4.412375321588012
NW14,Francis Bitter Magnet Laboratory (NW14),2009,Non-CUP,61157.77731878424,4.786451693291494
NW14,Francis Bitter Magnet Laboratory (NW14),2010,Non-CUP,66613.36680892753,4.823561384558929
NW14,Francis Bitter Magnet Laboratory (NW14),2011,Non-CUP,54329.895871791654,4.735038872669472
NW14,Francis Bitter Magnet Laboratory (NW14),2012,Non-CUP,52896.502459170944,4.723426957235594
NW14,Francis Bitter Magnet Laboratory (NW14),2013,Non-CUP,50843.940798198,4.706239204363953
NW14,Francis Bitter Magnet Laboratory (NW14),2014,Non-CUP,38055.32140895066,4.580415394272268
NW14,Francis Bitter Magnet Laboratory (NW14),2015,Non-CUP,25935.752409208435,4.413898851613485
NW14,Francis Bitter Magnet Laboratory (NW14),2016,Non-CUP,27202.80048059247,4.434613616190864
NW14,Francis Bitter Magnet Laboratory (NW14),2017,Non-CUP,41211.898032488934,4.615022616612777
NW14,Francis Bitter Magnet Laboratory (NW14),2018,Non-CUP,58312.97893342811,4.765765228032326
NW14,Francis Bitter Magnet Laboratory (NW14),2019,Non-CUP,39879.2130760854,4.600746579928343
NW14,Francis Bitter Magnet Laboratory (NW14),2020,Non-CUP,53771.884475551225,4.730555256915877
NW14,Francis Bitter Magnet Laboratory (NW14),2021,Non-CUP,31361.55888000662,4.496397641900108
NW14,Francis Bitter Magnet Laboratory (NW14),2022,Non-CUP,33197.991519145085,4.521111809651686
NW14,Francis Bitter Magnet Laboratory (NW14),2023,Non-CUP,47909.13014973363,4.680418285769433
NW14,Francis Bitter Magnet Laboratory (NW14),2024,Non-CUP,46035.097694592725,4.663089069137933
NW15,Francis Bitter Magnet Laboratory (NW15),2009,Non-CUP,5378.4932536938,3.7306606282209223
NW15,Francis Bitter Magnet Laboratory (NW15),2010,Non-CUP,5820.067888706,3.764928050546528
NW15,Francis Bitter Magnet Laboratory (NW15),2011,Non-CUP,4573.557383941601,3.660254132502256
NW15,Francis Bitter Magnet Laboratory (NW15),2012,Non-CUP,4356.3551462138,3.6391232778224247
NW15,Francis Bitter Magnet Laboratory (NW15),2013,Non-CUP,7998.256012371401,3.9029953011454337
NW15,Francis Bitter Magnet Laboratory (NW15),2014,Non-CUP,9179.576726276,3.962822656181555
NW15,Francis Bitter Magnet Laboratory (NW15),2015,Non-CUP,10431.801413524,4.018359310957668
NW15,Francis Bitter Magnet Laboratory (NW15),2016,Non-CUP,15983.273183937,4.203665722422052
NW15,Francis Bitter Magnet Laboratory (NW15),2017,Non-CUP,9496.7349552328,3.977574317430395
NW15,Francis Bitter Magnet Laboratory (NW15),2018,Non-CUP,5971.037936794349,3.77604983046634
NW15,Francis Bitter Magnet Laboratory (NW15),2019,Non-CUP,3753.926696310599,3.57448578781153
NW15,Francis Bitter Magnet Laboratory (NW15),2020,Non-CUP,5003.264750752999,3.699253484444261
NW15,Francis Bitter Magnet Laboratory (NW15),2021,Non-CUP,1789.3114182489994,3.252685933332584
NW15,Francis Bitter Magnet Laboratory (NW15),2022,Non-CUP,1471.739607399,3.1678309777505884
NW15,Francis Bitter Magnet Laboratory (NW15),2023,Non-CUP,772.7735472208001,2.8880522473455024
NW15,Francis Bitter Magnet Laboratory (NW15),2024,Non-CUP,710.12712408,2.851336101316955
NW16,Plasma Science And Fusion Center (NW16),2009,Non-CUP,7075.576162972603,3.8497618101626223
NW16,Plasma Science And Fusion Center (NW16),2010,Non-CUP,6443.348694540887,3.8091116346859817
NW16,Plasma Science And Fusion Center (NW16),2011,Non-CUP,6518.083238057766,3.814119902247313
NW16,Plasma Science And Fusion Center (NW16),2012,Non-CUP,5847.897328973735,3.766999739146182
NW16,Plasma Science And Fusion Center (NW16),2013,Non-CUP,6400.746763182673,3.8062306452667256
NW16,Plasma Science And Fusion Center (NW16),2014,Non-CUP,7264.690893771757,3.86121714017772
NW16,Plasma Science And Fusion Center (NW16),2015,Non-CUP,6486.390267671796,3.812003075388037
NW16,Plasma Science And Fusion Center (NW16),2016,Non-CUP,6172.897007322257,3.790489030972494
NW16,Plasma Science And Fusion Center (NW16),2017,Non-CUP,5986.830649390508,3.7771969733493873
NW16,Plasma Science And Fusion Center (NW16),2018,Non-CUP,6028.614005116943,3.7802174781240607
NW16,Plasma Science And Fusion Center (NW16),2019,Non-CUP,6247.149474720154,3.795681897377032
NW16,Plasma Science And Fusion Center (NW16),2020,Non-CUP,5614.833381597036,3.7493368732374353
NW16,Plasma Science And Fusion Center (NW16),2021,Non-CUP,5292.356953718258,3.7236491283730024
NW16,Plasma Science And Fusion Center (NW16),2022,Non-CUP,5926.440328693477,3.772793915996114
NW16,Plasma Science And Fusion Center (NW16),2023,Non-CUP,5519.378469635306,3.7418901751195546
NW16,Plasma Science And Fusion Center (NW16),2024,Non-CUP,5629.8301026028,3.750495288880576
NW17,Plasma Science And Fusion Center (NW17),2009,Non-CUP,6787.963887903195,3.831739523196892
NW17,Plasma Science And Fusion Center (NW17),2010,Non-CUP,6618.832356971443,3.820781381335333
NW17,Plasma Science And Fusion Center (NW17),2011,Non-CUP,6392.466720743772,3.8056684757621255
NW17,Plasma Science And Fusion Center (NW17),2012,Non-CUP,6249.800551536458,3.795866158024194
NW17,Plasma Science And Fusion Center (NW17),2013,Non-CUP,6923.355612668526,3.840316639375875
NW17,Plasma Science And Fusion Center (NW17),2014,Non-CUP,6464.618497140858,3.8105429005272695
NW17,Plasma Science And Fusion Center (NW17),2015,Non-CUP,6630.04628257567,3.821516560108704
NW17,Plasma Science And Fusion Center (NW17),2016,Non-CUP,7352.687198127721,3.866446090381277
NW17,Plasma Science And Fusion Center (NW17),2017,Non-CUP,6950.414862165763,3.842010727895451
NW17,Plasma Science And Fusion Center (NW17),2018,Non-CUP,6927.249278030486,3.84056081606548
NW17,Plasma Science And Fusion Center (NW17),2019,Non-CUP,7556.035666298106,3.878293999228608
NW17,Plasma Science And Fusion Center (NW17),2020,Non-CUP,7431.781734623382,3.871092946297666
NW17,Plasma Science And Fusion Center (NW17),2021,Non-CUP,7174.643981494161,3.8558003554814784
NW17,Plasma Science And Fusion Center (NW17),2022,Non-CUP,7908.209987817793,3.898078192677516
NW17,Plasma Science And Fusion Center (NW17),2023,Non-CUP,7192.018629942862,3.856850803707222
NW17,Plasma Science And Fusion Center (NW17),2024,Non-CUP,8025.564193911485,3.904475572876243
NW21,Plasma Science And Fusion Center (NW21),2009,Non-CUP,32358.43320671358,4.50998748493801
NW21,Plasma Science And Fusion Center (NW21),2010,Non-CUP,35824.6438136243,4.5541818811197246
NW21,Plasma Science And Fusion Center (NW21),2011,Non-CUP,36444.14808726284,4.5616278026830015
NW21,Plasma Science And Fusion Center (NW21),2012,Non-CUP,33838.13858706544,4.529406464780685
NW21,Plasma Science And Fusion Center (NW21),2013,Non-CUP,29992.348220097563,4.477010469731077
NW21,Plasma Science And Fusion Center (NW21),2014,Non-CUP,32168.04211154933,4.507424628635066
NW21,Plasma Science And Fusion Center (NW21),2015,Non-CUP,35384.95199329999,4.548818610735142
NW21,Plasma Science And Fusion Center (NW21),2016,Non-CUP,33032.96567580531,4.518947566086776
NW21,Plasma Science And Fusion Center (NW21),2017,Non-CUP,28714.353520610013,4.458099042954212
NW21,Plasma Science And Fusion Center (NW21),2018,Non-CUP,23444.415244866468,4.370039404953101
NW21,Plasma Science And Fusion Center (NW21),2019,Non-CUP,25135.544208109644,4.400288292548795
NW21,Plasma Science And Fusion Center (NW21),2020,Non-CUP,18990.681696519263,4.278540554611841
NW21,Plasma Science And Fusion Center (NW21),2021,Non-CUP,27454.635348618864,4.438615679801566
NW21,Plasma Science And Fusion Center (NW21),2022,Non-CUP,20332.388590504932,4.308188401301142
NW21,Plasma Science And Fusion Center (NW21),2023,Non-CUP,23330.586872894863,4.367925663459596
NW21,Plasma Science And Fusion Center (NW21),2024,Non-CUP,22986.656334223702,4.361475802882784
NW22,Plasma Science And Fusion Center (NW22),2009,Non-CUP,6911.478505755409,3.839570961731113
NW22,Plasma Science And Fusion Center (NW22),2010,Non-CUP,6222.238442058535,3.7939466496666263
NW22,Plasma Science And Fusion Center (NW22),2011,Non-CUP,5516.268580681513,3.741645403310243
NW22,Plasma Science And Fusion Center (NW22),2012,Non-CUP,5723.905317129393,3.757692441197394
NW22,Plasma Science And Fusion Center (NW22),2013,Non-CUP,6029.0120957095005,3.780246155169818
NW22,Plasma Science And Fusion Center (NW22),2014,Non-CUP,5016.378957494723,3.700390337418392
NW22,Plasma Science And Fusion Center (NW22),2015,Non-CUP,6135.509991987181,3.7878506677150936
NW22,Plasma Science And Fusion Center (NW22),2016,Non-CUP,6267.692958198498,3.797107713095493
NW22,Plasma Science And Fusion Center (NW22),2017,Non-CUP,6614.167041380228,3.820475158862173
NW22,Plasma Science And Fusion Center (NW22),2018,Non-CUP,6465.447282442593,3.810598574936024
NW22,Plasma Science And Fusion Center (NW22),2019,Non-CUP,6465.365093591879,3.810593054143779
NW22,Plasma Science And Fusion Center (NW22),2020,Non-CUP,5685.950972942431,3.754803110670575
NW22,Plasma Science And Fusion Center (NW22),2021,Non-CUP,5185.215019297143,3.7147667703216
NW22,Plasma Science And Fusion Center (NW22),2022,Non-CUP,2872.716024625538,3.458292696986164
NW22,Plasma Science And Fusion Center (NW22),2023,Non-CUP,3344.407439887159,3.5243191808829075
NW22,Plasma Science And Fusion Center (NW22),2024,Non-CUP,3325.557303783902,3.521864435707299
NW30,BUILDING NW30,2009,Non-CUP,11869.547670065042,4.074434168985105
NW30,BUILDING NW30,2010,Non-CUP,11079.821865266553,4.044532778122225
NW30,BUILDING NW30,2011,Non-CUP,11395.522808881087,4.056734254729527
NW30,BUILDING NW30,2012,Non-CUP,9694.481351154209,3.9865245795460353
NW30,BUILDING NW30,2013,Non-CUP,9787.36310850449,3.990665700824685
NW30,BUILDING NW30,2014,Non-CUP,9187.601333363282,3.963202142108884
NW30,BUILDING NW30,2015,Non-CUP,9903.027488666266,3.9957679845593654
NW30,BUILDING NW30,2016,Non-CUP,9166.944711392884,3.962224611997037
NW30,BUILDING NW30,2017,Non-CUP,11412.94383030508,4.057397679857091
NW30,BUILDING NW30,2018,Non-CUP,11608.50798837644,4.064776404574545
NW30,BUILDING NW30,2019,Non-CUP,9309.484845738469,3.968925649311828
NW30,BUILDING NW30,2020,Non-CUP,6932.058217517857,3.8408622013933775
NW30,BUILDING NW30,2021,Non-CUP,7611.007806760595,3.881442167406024
NW30,BUILDING NW30,2022,Non-CUP,5851.666051773289,3.7672795334460223
NW30,BUILDING NW30,2023,Non-CUP,4036.218642300268,3.6059746839703752
NW30,BUILDING NW30,2024,Non-CUP,4161.4896380372,3.619248817592332
NW35,Ashdown House,2009,Non-CUP,32751.335692957047,4.51522901645763
NW35,Ashdown House,2010,Non-CUP,27206.978172581046,4.4346803081946256
NW35,Ashdown House,2011,Non-CUP,24577.814748113695,4.390543266466425
NW35,Ashdown House,2012,Non-CUP,25091.382916865805,4.399524598206302
NW35,Ashdown House,2013,Non-CUP,28428.13954677435,4.453748438620866
NW35,Ashdown House,2014,Non-CUP,27609.822028076735,4.44106360720162
NW35,Ashdown House,2015,Non-CUP,27131.079484659513,4.433467073706464
NW35,Ashdown House,2016,Non-CUP,26724.185531409516,4.42690447816128
NW35,Ashdown House,2017,Non-CUP,28143.70374790484,4.4493812505767405
NW35,Ashdown House,2018,Non-CUP,29458.7911151394,4.469214920958874
NW35,Ashdown House,2019,Non-CUP,29501.78540794699,4.469848299685146
NW35,Ashdown House,2020,Non-CUP,29499.856089351382,4.469819897342467
NW35,Ashdown House,2021,Non-CUP,30022.339848461503,4.477444536797165
NW35,Ashdown House,2022,Non-CUP,30101.42782367034,4.478587096299298
NW35,Ashdown House,2023,Non-CUP,17462.781695087473,4.242113424856545
